ID,orig,dest,polyline
3404,30,93,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BOm@X]JQBQDEXsAr@YFEFW?Mi@uEt@iCfAaEbAkDh@cBb@o@r@m@I]EGSg@SaAAm@Dw@UYLKmAqB]c@]s@KSIKLIBEBGLYj@m@b@YTUH[Lg@Lc@j@gBFKDUZ_Bz@gDT}ARg@Va@Xa@HWJg@L_@PUZ[R[Rw@J[\k@Zy@Vg@b@e@^aALg@Jc@\i@Xk@\gAn@qA^{AXaALq@VgAPk@Fa@B]Ni@N]T_AJwBGaCO}@Wo@I]Qi@S_AUy@Qe@Wc@_@m@Wm@Qc@[a@USEU?AIMNU\k@`AeBh@y@FMPSdAy@pGgFtNeLbCmBfFaErDwCl@[|AqA`A}@z@u@Oa@GIH_@ZaC|BoFfAiCB_@aAYo@g@bCaK`B{G\oAHYBg@@wCjA@\?Om@O}@SiBIqJAuDEiBBMBKb@c@t@_@RKf@SLG
3405,30,94,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDi@u@cA|AW^a@v@SLg@V{FzB}HzCuAj@aAb@UcA_@eCs@qDKq@MMIo@qAqHkBgKaI|CcK|DgBp@kA{Gy@uEmBwKI@AEYuAUFa@PZnBZ`Bc@Ru@aEw@oEqBeLWaAYs@w@{ARmA@_@Ce@GUQMIMEc@Q[WSMEc@Ce@DUGQIEI?S?YKEyAa@oB]gEw@oBWq@FUFYN_@Rq@Za@Vc@B{@Gi@Ck@Sc@Um@e@y@o@i@k@wCmFWe@YW}@a@qBq@s@[iDuAY[_BsB{@aAQOKOCBk@pAcAfCqB|EaC|Fs@bBeB}Ao@m@Ea@AOBSn@{A@M@KEYk@qB?[J]Ta@TKTGJOBK@]Oa@W]?GOSU{@O_AE]@c@FsBKsEGsCA]ByA@w@G_@Ek@@y@@a@Jk@R}@Ci@Mi@c@e@y@M]KQQOSOg@WeAYy@kAeDIQMGK@WNI@KEIKQg@w@f@s@\[PUN{BjAUN}@hAaE`G{BzDs@tACVm@`A
3406,30,95,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDi@u@cA|AW^a@v@SLg@V{FzB}HzCiDzA}CfAuHtCuHvCgAd@aBf@cLjEaQ`HcGbCoAj@q@^w@j@u@v@iA~AiAvB}G`NwDlH{@dB{Ag@EhACFMJwJyEeCiAuDkB}FkCwEyBaFaCsAq@wE}BOC}@a@{BcA
3407,30,96,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDi@u@cA|AW^a@v@SLg@V{FzB}HzCiDzA}CfAuHtCuHvCgAd@aBf@cLjEaQ`HcGbCoAj@q@^w@j@u@v@iA~AiAvB}G`NwDlHeD|GcGrLkD|GkBvDiEdImBnDy@fBeAnCsA~DgAfEeCnJUX_@j@mGwDkDqBaCuAo@c@K^IX
3408,30,97,yjkaGlv~pLR\JJVh@GBS\mBpDoDjG{AtCaBoBkEyE_EaEu@~AwCfG_AnB{A~C]x@QdAWxDA`AeBaAkCkB{@cAu@aAi@i@eAcAOQ]o@y@gBMSOKaE~Am@TqChA_Ab@s@Vu@D_B?kA?i@G[nFWzEkBUsHcAa@EOA_AOu@OaB[gFc@yE[mAOOIAX@T@PWl@s@fAi@d@o@j@QVaCbFo@z@m@v@_@r@Yf@{@rAcAdAyA`AuAl@UD_F`A]D}Jp@qAFSDQB}@HcDJeC@cE?o@I}EScBEy@@mAJq@NkCr@sAd@gAh@u@d@e@^]^MJMISe@TJ
3409,30,98,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDi@u@cA|AW^a@v@SLg@V{FzB}HzCuAj@aAb@UcA_@eCs@qDKq@MMIo@qAqHkBgKaI|CcK|DgBp@kA{Gy@uEmBwKI@AEYuAUFa@PZnBZ`Bc@Ru@aEw@oEqBeLWaAYs@w@{ARmA@_@Ce@GUQMIMEc@Q[WSMEc@Ce@DUGQIEI?S?YKEyAa@oB]gEw@oBWq@FUFYN_@Rq@Za@Vc@B{@Gi@Ck@Sc@Um@e@y@o@i@k@wCmFWe@YW}@a@qBq@s@[iDuAY[_BsB{@aAQOKOCBk@pAcAfCqB|EaC|Fs@bBeB}Ao@m@Ea@AOBSn@{A@M@KEYk@qB?[J]Ta@TKTGJOBK@]Oa@W]?GOSU{@O_AE]@c@FsBKsEGsCA]ByA@w@G_@Ek@@y@@a@Jk@R}@Ci@Mi@c@e@y@M]KQQOSOg@WeAYy@kAeDIQMGK@WNI@KEIKQg@_@V
3410,30,99,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDi@u@cA|AW^a@v@SLg@V{FzB}HzCuAj@aAb@UcA_@eCs@qDKq@MMIo@qAqHkBgKiBkKwFu[qBmL{AmI_@uBA[eBaNWwB?a@?oBXaMFkBB_CEqAIaBiACaAAq@Im@W{@m@_B}AuAaBiCiCqCiDa@i@kCaDcAgAq@g@_Ai@a@Gu@CqA?A[[@
3411,30,100,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BOm@X]JQBQDEXsAr@YFEFW?Mi@uEt@iCfAaEbAkDh@cBb@o@r@m@Lb@JL`@Hl@Z\ZZf@n@rA^v@vCdFPQlAmA{@oB\_@BI?KYo@vB{GBOAQIQIKIETaA`@{@N_@Bc@AOFGn@kB@Ot@_CfAuEr@f@JEDEbAaDPe@rAdAfBjAVJT?^?t@JNcCTmAZcD
3412,30,101,yjkaGlv~pLR\JJVh@GBS\mBpDoDjG{AtCaBoBkEyE_EaEP]Xo@Vm@ZgAg@s@sA{AgA{AuA{AeBoBGY?O[LG?aAaACDMDG@CSCKMQOQBQs@m@s@{@iBlBaF|E}BeCcAiA{A}AgGwGi@jA
3413,30,102,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BOm@X]JQBQDEXsAr@YFEFW?Mi@uEt@iCfAaEbAkDh@cBb@o@r@m@I]EGSg@SaAAm@Dw@UYLKmAqB]c@]s@KSIKLIBEBGLYj@m@b@YTUH[Lg@Lc@j@gBFKDUZ_Bz@gDT}ARg@Va@Xa@HWJg@L_@PUZ[R[Rw@J[\k@Zy@Vg@b@e@JYHUIEoAy@s@m@q@{@a@g@UImAaBsAcBsEgG}BmDoCeE}AcCzC}DlAwAfAwA
3414,30,103,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDi@u@cA|AW^a@v@SLg@V{FzB}HzCuAj@aAb@UcA_@eCs@qDKq@MMIo@qAqHoA}G
3415,30,104,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BOm@X]JQBQDEXsAr@YFEFW?Mi@uEt@iCfAaEbAkDh@cBb@o@r@m@I]EGSg@SaAAm@Dw@UYLKmAqB]c@]s@KSIKLIBEBGLYj@m@b@YTUH[Lg@Lc@j@gBFKDUZ_Bz@gDT}ARg@Va@Xa@HWJg@L_@PUZ[R[Rw@J[\k@Zy@Vg@b@e@^aALg@Jc@\i@Xk@\gAn@qA^{AXaALq@VgAPk@Fa@B]Ni@N]T_AJwBGaCO}@Wo@I]Qi@S_AUy@Qe@Wc@_@m@Wm@Qc@[a@USEU?AIMNU\k@`AeBh@y@FMPSdAy@xD{Ch@a@FU?WA[c@_AOa@F[N{@?ODa@t@iGn@oFFg@sBiA}BkAHw@r@iG`AgIr@_Gn@qFl@gFBUHUZ}Be@W{@Bq@?gB@
3416,30,105,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BOm@X]JQBQDEXsAr@YFEFW?Mi@uEt@iCfAaEbAkDh@cBb@o@r@m@I]EGSg@SaAAm@Dw@UYLKmAqB]c@]s@KSIKLIBEBGLYj@m@b@YTUH[Lg@Lc@j@gBFKDUZ_Bz@gDT}ARg@Va@Xa@HWJg@L_@PUZ[R[Rw@J[\k@Zy@Vg@b@e@^aALg@Jc@\i@Xk@\gAn@qAnBjDlB`DhBoBhDoDz@_AN[Xs@nAeEr@{Bd@{@hA{ArDeFbCL\FVB^Sv@Yf@OJA
3417,30,106,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDiA{AY]t@sA_GsHqE}Fn@eAjCmEjD}FKMHKNYUUCIY}@@??A@A?CAIECA?A?FWMOIKJKQeA_AqFpAk@^[pBoBjAoAfAuA{AeCJMhAwA~AsBvAcBLSRgADYFMJ_@Tw@s@sA_@w@_AcD{@wCSi@q@iAg@q@eB}Bh@y@z@wDiA}AiCqDQa@MMMKeD_AfAkIVgBd@mDFi@B[p@cLHSB[F]Ti@DGdAs@Dq@No@hAuBhFmJxGsLfLmShKeRXe@
3418,30,107,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDiA{AY]t@sA_GsHqE}Fn@eAjCmEjD}FKMHKNYUUCIY}@@??A@A?CAIECA?A?FWMOIKJKQeA_AqFpAk@^[pBoBjAoAfAuA{AeCJMhAwA~AsBvAcBLSRgADYFMJ_@Tw@s@sA_@w@_AcD{@wCSi@q@iAg@q@eB}Bh@y@z@wDiA}AiCqDQa@MMMKeD_AfAkIVgBd@mDFi@B[p@cLHSB[F]Ti@DGdAs@Dq@No@hAuBhFmJxGsLfLmShKeRl@kAB]?UEuIE}JGuJCaG
3419,30,108,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BOm@X]JQBQDEXsAr@YFEFW?Mi@uEt@iCfAaEbAkDh@cBb@o@r@m@I]EGSg@SaAAm@Dw@UYLKmAqB]c@]s@KSIKLIBEBGLYj@m@b@YTUH[Lg@Lc@j@gBFKDUZ_Bz@gDT}ARg@Va@Xa@HWJg@L_@PUZ[R[Rw@J[\k@Zy@Vg@b@e@^aALg@Jc@\i@Xk@\gAn@qA^{AXaALq@VgAPk@Fa@B]Ni@N]T_AJwBGaCO}@GU`@WRCj@BjET`DNDUZk@tDgGxCaFdBuCvDwG|@wAj@y@b@g@bE}DhDwCrHgGf@i@Vi@Lc@NwAZkFFwBNcAlAmD
3420,30,109,yjkaGlv~pLR\JJVh@bAbCHTPx@Fr@A~D?lDFjALnCRdAr@fBd@nADX^j@x@tALf@JC|Ag@rCy@nC}@vEaBJIn@EdA@dANrBd@lC|@p@ZrCvAl@VfB`@pANtA@fBE`HUjBIm@uGMeABM@QE[DCHOAUKKO@EDA@WmAm@yDMqAE}AYmGSyEYcFOiCC_BF_FNyGPmENuCD[Pc@zA}FTeAHm@MyBSwAvBmElBeEFMFIHG[c@QWa@m@kAmBXi@\aAhCsHvBwGn@aBv@gCj@_CjA_GpCmOp@oDmAe@uBy@_@KsAMcAA~BoGr@uBtBiHCWKyCGkE?uBLm@`@}@Hg@Aa@CUM]aBaC}@{@_@k@Ks@Ig@Oa@uBkDg@}@fAmA`BwAPSN]|AwFnAeExBcHRq@pAaDQO
3421,30,110,yjkaGlv~pLR\JJVh@GBS\mBpDoDjG{AtCaBoBkEyE_EaEu@~AwCfG_AnB{A~C]x@QdAWxDArIA`BY`Go@nMYjD}AMiD[{DYe@IsFe@cE_@gDa@OCu@C_BD{Em@wDg@iC]qEm@QCOAg@hIY|EaAbPcAnPIp@@VBx@?~@g@nJ}Br_@q@vKe@bIcCn@Vx@o@h@UPq@`AuAdCG@YIkFaCQhCSvCCb@MFOPQXIZWjBSnDEf@@VBVLLlBTJDDzAoA|Oe@xF
3422,30,111,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDi@u@cA|AW^a@v@SLg@V{FzB}HzCuAj@aAb@UcA_@eCs@qDKq@MMIo@qAqHkBgKaI|CcK|DgBp@kA{Gy@uEmBwKI@AEYuAUFa@PZnBZ`Bc@Ru@aEw@oEqBeLWaAYs@w@{ARmA@_@Ce@GUQMIMEc@Q[WSMEc@Ce@DUGQIEI?S?YKEyAa@oB]gEw@oBWq@FUFYN_@Rq@Za@Vc@B{@Gi@Ck@Sc@Um@e@y@o@i@k@wCmFWe@YW}@a@qBq@s@[iDuAY[_BsB{@aAQO\i@Vm@LeANIFMjAkJl@iCJYP_@TSj@k@xCyCl@c@DWOESIEG]s@k@_AMm@yCwGg@qAe@gAONa@cA
3423,30,112,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDi@u@cA|AW^a@v@SLg@V{FzB}HzCuAj@aAb@UcA_@eCs@qDKq@MMIo@qAqHkBgKiBkKwFu[qBmL{AmI_@uBA[eBaNWwB?a@?oBXaMFkBB_CEqAUsGIuBq@OUM{@w@wAoAuByBc@k@Oa@Ki@CS_AkAkBiB
3424,30,113,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDi@u@cA|AW^a@v@SLg@V{FzB}HzCuAj@aAb@UcA_@eCs@qDKq@MMIo@qAqHkBgKaI|CcK|DgBp@kA{Gy@uEmBwKI@AEYuAUFa@PZnBZ`Bc@Ru@aEw@oEqBeLWaAYs@w@{ARmA@_@Ce@GUQMIMEc@Q[WSMEc@Ce@DUGQIEI?S?YKEyAa@oB]gEw@oBWq@FUFYN_@RWJAFADQPCFNd@D??IO[IWKk@Iw@C{@BwAEAEh@BF^DM]E[?k@@O@MJSFK@G?KDA
3425,30,114,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDi@u@cA|AW^a@v@SLg@V{FzB}HzCuAj@aAb@UcA_@eCs@qDKq@MMIo@qAqHkBgKaI|CcK|DgBp@kA{Gy@uEmBwKI@AEYuAUFa@PZnBZ`Bc@Ru@aEw@oEqBeLWaAYs@w@{ARmA@_@Ce@GUQMIMEc@Q[WSMEc@Ce@DUGQIEI?S?YKEyAa@oB]gEw@oBWq@FUFYN_@Rq@Za@Vc@B{@Gi@Ck@Sc@Um@e@y@o@i@k@wCmFWe@YW}@a@qBq@s@[iDuAY[_BsB{@aAQO\i@Vm@LeANIFMjAkJl@iCJYP_@TSj@k@xCyCl@c@DWOESIEG]s@k@_AMm@yCwGg@qAe@gAONXp@
3426,30,115,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDi@u@cA|AW^a@v@SLg@V{FzB}HzCuAj@aAb@UcA_@eCs@qDKq@MMIo@qAqHkBgKaI|CcK|DgBp@kA{Gy@uEmBwKI@AEYuAUFa@PZnBZ`Bc@Ru@aEw@oEqBeLWaAYs@w@{ARmA@_@Ce@GUQMIMEc@Q[WSMEc@Ce@DUGQIEI?S?YKEyAa@oB]gEw@oBWq@FUFYN_@Rq@Za@Vc@B{@Gi@Ck@Sc@Um@e@y@o@i@k@wCmFWe@YW}@a@qBq@s@[iDuAY[_BsB{@aAQOKOCBk@pAcAfCqB|EaC|Fs@bBeB}Ao@m@Ea@AOBSn@{A@M@KEYk@qB?[J]Ta@TKTGJOBK@]Oa@W]?GOSU{@O_AE]@c@FsBKsEGsCA]ByA@w@G_@Ek@@y@@a@Jk@R}@Ci@Mi@c@e@y@M]KQQOSOg@WeAYy@kAeDIQMGK@WNI@KEIKQg@iC_Hs@gB]]_@Qk@E_@F[RQP]j@qA{AyBsCu@gAWg@g@cADIXg@X_@lBuBJKkAwByAqCqDyG}C{FsD}GYY
3427,30,116,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDi@u@cA|AW^a@v@SLg@V{FzB}HzCuAj@aAb@UcA_@eCs@qDKq@MMIo@qAqHkBgKiBkKwFu[qBmL{AmI_@uBWQ{@qH}@{GKSMEYEw@Xa@R{HlDkDzAEPWJ]RGR@n@?R
3428,30,117,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDi@u@cA|AW^a@v@SLg@V{FzB}HzCuAj@aAb@UcA_@eCs@qDKq@MMIo@qAqHkBgKiBkKwFu[qBmL{AmI_@uBA[eBaNWwB?a@?oBXaMFkBB_CEqAUsGIuBq@OUM{@w@wAoAuByBc@k@Oa@Ki@CS_AkAwAuAw@m@c@S_@Io@IeABm@@?[IoDOiCG}@UaA_AmBeAyA}CeFKw@
3429,30,118,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDi@u@cA|AW^a@v@SLg@V{FzB}HzCuAj@aAb@UcA_@eCs@qDKq@MMIo@qAqHkBgKaI|CcK|DgBp@kA{Gy@uEmBwKI@AEYuAUFa@PZnBZ`Bc@Ru@aEw@oEqBeLWaAYs@w@{ARmA@_@Ce@GUQMIMEc@Q[WSMEc@Ce@DUGQIEI?S?YKEyAa@oB]gEw@oBWq@FUFYN_@Rq@Za@Vc@B{@Gi@Ck@Sc@Um@e@y@o@i@k@wCmFWe@YW}@a@qBq@s@[iDuAY[_BsB{@aAQOKOCBk@pAcAfCqB|EaC|Fs@bBeB}Ao@m@Ea@AOBSn@{A@M@KEYk@qB?[J]Ta@TKTGJOBK@]Oa@W]?GOSU{@O_AE]@c@FsBKsEGsCA]ByA@w@G_@Ek@@y@@a@Jk@R}@Ci@Mi@c@e@y@M]KQQOSOg@WeAYy@kAeDIQMGK@WNI@KEIKQg@iC_Hs@gB]]_@Qk@E_@F[RQP]j@qA{AyBsCu@gAiAyBq@_AyBaCWj@ABCDmBdEG`@
3430,30,119,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDi@u@cA|AW^a@v@SLg@V{FzB}HzCuAj@aAb@UcA_@eCs@qDKq@MMIo@qAqHkBgKiBkKkDaS
3431,30,120,yjkaGlv~pLR\JJVh@bAbCHTPx@Fr@A~D?lDFjALnCRdAr@fBd@nADX^j@x@tALf@JC|Ag@rCy@nC}@vEaBJIn@EdA@dANrBd@lC|@p@ZrCvAl@VfB`@pANtA@fBE`HUjBIdIiAl@IPGVJpC|ArD|BbC|AvCdBzAp@b@DjAFjDF~DApA?xA@~ALr@LpE~@dAXl@Z~AvA\ZNN~@J
3432,30,121,yjkaGlv~pLR\JJVh@bAbCHTPx@Fr@A~D?lDFjALnCRdAr@fBd@nADX^j@x@tALf@JC|Ag@rCy@nC}@vEaBJIn@EdA@dANrBd@lC|@p@ZrCvAl@VfB`@pANtA@fBE`HUjBIdIiAl@IPGVJpC|ArD|BbC|AvCdBzAp@b@DjAFjDF~DAfB?
3433,30,122,yjkaGlv~pLR\JJVh@bAbCHTPx@Fr@A~D?lDFjALnCRdAr@fBd@nADX^j@x@tALf@JC|Ag@rCy@nC}@vEaBJIn@EdA@dANrBd@lC|@p@ZrCvAl@VfB`@pANtA@fBE`HUjBIm@uGMeABM@QE[DCLHd@NVDNJnAt@An@?N
3434,30,123,yjkaGlv~pLR\JJVh@bAbCHTPx@Fr@A~D?lDFjALnCRdAr@fBd@nADX^j@x@tALf@JC|Ag@rCy@nC}@vEaBJIn@EdA@dANrBd@lC|@p@ZrCvAl@VfB`@pANtA@fBE`HUjBIm@uGMeABM@QE[DCHOAUKKO@EDA@WmAm@yDMqAE}AYmGSyEYcFOiCC_BF_FNyGPmENuCrDQjRObGEfDCfCE\XWZ
3435,30,124,yjkaGlv~pLR\JJVh@bAbCHTPx@Fr@A~D?lDFjALnCRdAr@fBd@nADX^j@x@tALf@JC|Ag@rCy@nC}@vEaBJIn@EdA@dANrBd@lC|@p@ZrCvAl@VfB`@pANtA@fBE`HUjBIm@uGMeABM@QE[DCHOAUKKO@EDA@WmAm@yDMqAE}AYmGSyEYcFOiCC_BF_FNyGPPJFd@BdDxBbGfF|D`Dz@j@jFlDhAv@dBn@d@VpAb@l@N|C|@rBX^EVDZ_@VQfAJd@LnEtAdBz@fIlEMb@
3436,30,125,yjkaGlv~pLR\JJVh@bAbCHTPx@Fr@A~D?lDFjALnCRdAr@fBd@nADX^j@x@tALf@JC|Ag@rCy@nC}@vEaBJIn@EdA@dANrBd@lC|@p@ZrCvAl@VfB`@pANtA@fBE`HUjBIm@uGMeABM@QE[DCHOAUKKO@EDA@WmAm@yDMqAE}AYmGSyEYcFOiCC_BF_FNyGsDaC
3437,30,126,yjkaGlv~pLR\JJVh@bAbCHTPx@Fr@A~D?lDFjALnCRdAr@fBd@nADX^j@x@tAT~@HxALxCBnBAlFBpBTxDBZGF?F?vAMz@Sj@Q^k@b@{BvA_@n@QXQd@G^WdCSlAMd@Yv@w@lAk@hA]nAsAzFa@tBg@xBYf@g@h@}ChCwBtB_CdCm@t@w@pAc@~@e@tAQz@IpAPjBPzADtA?lAEt@a@rFe@nGWnBUx@KXu@dBOaA
3438,30,127,yjkaGlv~pLR\JJVh@bAbCHTPx@Fr@A~D?lDFjALnCRdAr@fBd@nADX^j@x@tAT~@HxALxCBnBAlFBpBTxDBZGF?F?vAMz@Sj@Q^k@b@{BvAOXGEWEQ@uBXgARSFe@PyAr@m@b@YTiArAcAtAeB|BQPaAb@q@Nm@@o@AgAC}@G_BYwA_@yC}@a@Ik@C_F|@YH_B\m@`@SZ{@jB{BxEyBxE{@tBcAfC{AbEe@~@g@~@i@t@s@x@u@l@uA`A
3439,30,128,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDi@u@cA|AW^a@v@SLg@V{FzB}HzCiDzA}CfAuHtCuHvCgAd@aBf@cLjEaQ`HcGbCoAj@q@^w@j@u@v@iA~A]l@KRu@kB}@_CqAiDyAqDy@wBoCsGSSToGHcCX}IHgCLaCJkAOAGNG?A?AHAh@DJ?d@
3440,30,129,yjkaGlv~pLR\JJVh@GBS\mBpDoDjG{AtCaBoBkEyE_EaEu@~AwCfG_AnB{A~C]x@QdAWxDA`AeBaAkCkB{@cAu@aAi@i@eAcAOQ]o@y@gBMSOKaE~Am@TqChA_Ab@s@Vu@D_B?kA?i@G[nFWzEkBUsHcAa@EOA_AOu@OaB[gFc@yE[mAOOIAX@T@PWl@s@fAi@d@o@j@QVaCbFo@z@m@v@_@r@Yf@{@rAcAdAyA`AuAl@UD_F`A]D}Jp@qAFSDQB}@HcDJeC@cE?o@I}EScBEy@@mAJq@NkCr@sAd@gAh@u@d@e@^]^MJMI[l@S`@]lAs@a@
3441,30,130,yjkaGlv~pLR\JJVh@GBS\mBpDv@~@VHhANt@@\IBA?[Gs@Qy@mAyCWi@?K?Kg@qBiCqIgBiHiA{E[}@uAqEe@eBs@}BaBqFg@{BaAgDcAeDeAaDuA_FmB_HiCuIeDsK_@cAYk@uBqCCUiCcDi@u@cA|AW^a@v@SLg@V{FzB}HzCiDzA}CfAuHtCuHvCgAd@aBf@cLjEaQ`HcGbCoAj@q@^w@j@u@v@iA~AiAvB}G`NwDlHeD|GcGrLkD|GkBvDiEdImBnDy@fBeAnCsA~DgAfEeCnJUX_@j@mGwDkDqBaCuAo@c@K^y@nCaBtFe@vAm@jAgAdCK@KBI?gB[_BOoAO
3442,30,131,yjkaGlv~pLR\JJVh@GBS\mBpDoDjG{AtCaBoBkEyE_EaEu@~AwCfG_AnB{A~C]x@QdAWxDA`AeBaAkCkB{@cAu@aAi@i@eAcAOQ]o@y@gBMSOKaE~Am@TqChA_Ab@s@Vu@D_B?kA?i@G[nFWzEkBUsHcAa@EOA_AOu@OaB[gFc@yE[mAOOIAX@T@PWl@s@fAi@d@o@j@QVaCbFo@z@m@v@_@r@Yf@c@l@OVH?NITS|@cB@C@C?EE?Yh@g@m@Zi@@GECiAtBGBIAGEG?CBgAoASP
